id_itens,data_compra,status_id,from_iata,to_iata,tipo_viagem,data_ida,data_volta,valor_passagem,milhas_usadas,adultos,criancas,mes_compra,dia_semana_compra,usa_milhas,passageiros_total,status,iata,is_mercosul
921,2019-08-29,1,SCL,GIG,Somente ida,2019-11-26 17:20:00,,614.409973144531,13000,1,0,2019-08,Thursday,True,1,Transacao emitida,SCLGIG,1
922,2019-11-20,1,SCL,GIG,Somente ida,2019-11-26 17:45:00,,866.030029296875,0,1,0,2019-11,Wednesday,False,1,Transacao emitida,SCLGIG,1
923,2019-10-09,1,SCL,GIG,Somente ida,2019-11-26 17:45:00,,1172.04003906249,0,1,0,2019-10,Wednesday,False,1,Transacao emitida,SCLGIG,1
924,2019-10-23,2,GIG,EZE,Ida e volta,2019-11-26 18:55:00,2019-12-05 15:15:00,1139.41003417968,0,1,0,2019-10,Wednesday,False,1,Transacao cancelada,GIGEZE,1
925,2019-09-23,2,GIG,SCL,Ida e volta,2019-11-26 19:05:00,2019-12-02 13:57:00,8124.06005859375,0,4,2,2019-09,Monday,False,6,Transacao cancelada,GIGSCL,1
926,2019-11-19,1,EZE,GIG,Ida e volta,2019-11-26 19:20:00,2020-01-13 17:10:00,1469.72998046874,40100,1,0,2019-11,Tuesday,True,1,Transacao emitida,EZEGIG,1
927,2019-11-05,1,RAO,GIG,Somente ida,2019-11-26 20:00:00,,204.690002441406,0,1,0,2019-11,Tuesday,False,1,Transacao emitida,RAOGIG,1
928,2019-11-18,1,RAO,GIG,Somente ida,2019-11-26 20:00:00,,199.690002441406,0,1,0,2019-11,Monday,False,1,Transacao emitida,RAOGIG,1
929,2019-10-30,1,GIG,MCO,Ida e volta,2019-11-26 21:55:00,2020-01-23 13:40:00,3536.52001953125,0,1,0,2019-10,Wednesday,False,1,Transacao emitida,GIGMCO,0
930,2019-11-22,2,GIG,MCO,Ida e volta,2019-11-26 22:40:00,2020-01-02 16:25:00,3370.35009765624,0,1,0,2019-11,Friday,False,1,Transacao cancelada,GIGMCO,0
931,2019-11-23,1,SCL,GIG,Somente ida,2019-11-27 02:15:00,,695.719970703124,20000,1,0,2019-11,Saturday,True,1,Transacao emitida,SCLGIG,1
932,2019-09-01,1,SCL,GIG,Somente ida,2019-11-27 05:32:00,,535.409973144531,11700,1,0,2019-09,Sunday,True,1,Transacao emitida,SCLGIG,1
933,2019-08-22,1,LIS,GIG,Ida e volta,2019-11-27 06:30:00,2019-12-04 20:05:00,2606.86010742187,0,1,0,2019-08,Thursday,False,1,Transacao emitida,LISGIG,1
934,2019-11-21,1,RAO,GIG,Ida e volta,2019-11-27 07:20:00,2019-11-28 22:15:00,736.039978027343,0,1,0,2019-11,Thursday,False,1,Transacao emitida,RAOGIG,1
935,2019-11-19,1,SCL,GIG,Somente ida,2019-11-27 09:15:00,,1795.05004882812,43000,2,0,2019-11,Tuesday,True,2,Transacao emitida,SCLGIG,1
936,2019-09-28,2,SCL,GIG,Somente ida,2019-11-27 12:17:00,,876.359985351562,19000,1,0,2019-09,Saturday,True,1,Transacao cancelada,SCLGIG,1
937,2019-09-24,1,SCL,GIG,Somente ida,2019-11-27 12:17:00,,863.289978027343,21500,1,0,2019-09,Tuesday,True,1,Transacao emitida,SCLGIG,1
938,2019-11-20,1,SCL,GIG,Somente ida,2019-11-27 12:17:00,,887.530029296875,21500,1,0,2019-11,Wednesday,True,1,Transacao emitida,SCLGIG,1
939,2019-11-08,2,SCL,EZE,Somente ida,2019-11-27 12:45:00,,771.640014648437,0,2,0,2019-11,Friday,False,2,Transacao cancelada,SCLEZE,1
940,2019-10-18,2,GIG,LIS,Ida e volta,2019-11-27 16:30:00,2019-12-05 05:30:00,5845.81982421875,0,2,0,2019-10,Friday,False,2,Transacao cancelada,GIGLIS,0
941,2019-09-05,1,SCL,GIG,Somente ida,2019-11-27 17:10:00,,554.669982910156,11250,1,0,2019-09,Thursday,True,1,Transacao emitida,SCLGIG,1
942,2019-09-12,1,GIG,MCO,Ida e volta,2019-11-27 22:40:00,2019-12-10 15:21:00,2670.85009765624,0,1,0,2019-09,Thursday,False,1,Transacao emitida,GIGMCO,0
943,2019-09-23,1,GIG,EZE,Ida e volta,2019-11-28 03:55:00,2019-12-01 10:05:00,2387.46997070312,47000,2,0,2019-09,Monday,True,2,Transacao emitida,GIGEZE,1
944,2019-09-07,2,SCL,GIG,Somente ida,2019-11-28 05:32:00,,582.909973144531,12500,1,0,2019-09,Saturday,True,1,Transacao cancelada,SCLGIG,1
945,2019-08-04,3,GIG,MCO,Ida e volta,2019-11-28 07:35:00,2019-12-09 14:05:00,5244.31005859375,0,2,0,2019-08,Sunday,False,2,Aguardando forma de pagamento,GIGMCO,0
946,2019-08-04,3,GIG,MCO,Ida e volta,2019-11-28 07:35:00,2019-12-09 14:05:00,5244.31005859375,0,2,0,2019-08,Sunday,False,2,Aguardando forma de pagamento,GIGMCO,0
947,2019-08-04,3,GIG,MCO,Ida e volta,2019-11-28 07:35:00,2019-12-10 14:05:00,5244.31005859375,0,2,0,2019-08,Sunday,False,2,Aguardando forma de pagamento,GIGMCO,0
948,2019-08-05,3,GIG,MCO,Ida e volta,2019-11-28 07:35:00,2019-12-09 14:05:00,5244.31005859375,0,2,0,2019-08,Monday,False,2,Aguardando forma de pagamento,GIGMCO,0
949,2019-11-27,1,GIG,RAO,Ida e volta,2019-11-28 10:00:00,2019-11-29 20:00:00,1346.04003906249,53500,1,0,2019-11,Wednesday,True,1,Transacao emitida,GIGRAO,1
950,2019-10-19,3,EZE,GIG,Somente ida,2019-11-28 13:15:00,,1586.57995605468,0,2,0,2019-10,Saturday,False,2,Aguardando forma de pagamento,EZEGIG,1
951,2019-11-08,1,GIG,EZE,Ida e volta,2019-11-28 14:25:00,2019-12-01 19:20:00,1317.16003417968,0,1,0,2019-11,Friday,False,1,Transacao emitida,GIGEZE,1
952,2019-11-23,2,EZE,GIG,Somente ida,2019-11-28 15:05:00,,1032.71997070312,27000,1,0,2019-11,Saturday,True,1,Transacao cancelada,EZEGIG,1
953,2019-10-29,2,GIG,LIS,Ida e volta,2019-11-28 17:10:00,2019-12-08 23:30:00,14301.1699218749,0,1,0,2019-10,Tuesday,False,1,Transacao cancelada,GIGLIS,0
954,2019-10-21,2,EZE,GIG,Somente ida,2019-11-28 17:15:00,,1794.09997558593,33000,2,0,2019-10,Monday,True,2,Transacao cancelada,EZEGIG,1
955,2019-11-25,1,EZE,GIG,Somente ida,2019-11-28 19:20:00,,1060.53002929687,30000,1,0,2019-11,Monday,True,1,Transacao emitida,EZEGIG,1
956,2019-11-18,1,RAO,GIG,Somente ida,2019-11-28 20:00:00,,227.149993896484,8000,1,0,2019-11,Monday,True,1,Transacao emitida,RAOGIG,1
957,2019-10-08,1,GIG,LIS,Ida e volta,2019-11-28 22:00:00,2019-12-10 06:30:00,2962.11010742187,0,1,0,2019-10,Tuesday,False,1,Transacao emitida,GIGLIS,0
958,2019-10-18,1,LIS,GIG,Somente ida,2019-11-28 23:30:00,,1513.67004394531,53000,1,0,2019-10,Friday,True,1,Transacao emitida,LISGIG,1
959,2019-11-14,2,SCL,GIG,Somente ida,2019-11-29 02:15:00,,771.840026855468,0,1,0,2019-11,Thursday,False,1,Transacao cancelada,SCLGIG,1
960,2019-11-20,2,LIS,GIG,Somente ida,2019-11-29 08:25:00,,1664.16003417968,0,1,0,2019-11,Wednesday,False,1,Transacao cancelada,LISGIG,1
961,2019-11-05,2,GIG,SCL,Ida e volta,2019-11-29 10:25:00,2019-12-03 14:12:00,2752.84008789062,67400,2,0,2019-11,Tuesday,True,2,Transacao cancelada,GIGSCL,1
962,2019-09-09,1,MIA,GIG,Somente ida,2019-11-29 12:05:00,,1144.51000976562,35200,1,0,2019-09,Monday,True,1,Transacao emitida,MIAGIG,1
963,2019-09-19,1,GIG,LIS,Somente ida,2019-11-29 14:55:00,,1927.91003417968,65000,1,0,2019-09,Thursday,True,1,Transacao emitida,GIGLIS,0
964,2019-09-28,1,GIG,EZE,Ida e volta,2019-11-29 15:00:00,2019-12-02 10:05:00,1181.41003417968,22000,1,0,2019-09,Saturday,True,1,Transacao emitida,GIGEZE,1
965,2019-11-22,1,EZE,GIG,Ida e volta,2019-11-29 17:15:00,2020-01-30 21:40:00,1643.47998046874,34400,1,0,2019-11,Friday,True,1,Transacao emitida,EZEGIG,1
966,2019-10-09,2,SCL,GIG,Ida e volta,2019-11-29 17:45:00,2019-12-01 22:45:00,1352.48999023437,0,1,0,2019-10,Wednesday,False,1,Transacao cancelada,SCLGIG,1
967,2019-11-28,2,EZE,GIG,Ida e volta,2019-11-29 19:20:00,2019-12-03 18:55:00,3311.669921875,0,2,0,2019-11,Thursday,False,2,Transacao cancelada,EZEGIG,1
968,2019-11-28,1,EZE,GIG,Ida e volta,2019-11-29 19:20:00,2019-12-03 18:55:00,1687.08996582031,0,1,0,2019-11,Thursday,False,1,Transacao emitida,EZEGIG,1
969,2019-11-22,1,GIG,LIS,Ida e volta,2019-11-29 20:05:00,2019-12-07 12:45:00,3088.95996093749,0,1,0,2019-11,Friday,False,1,Transacao emitida,GIGLIS,0
970,2019-11-22,3,GIG,LIS,Ida e volta,2019-11-29 20:05:00,2019-12-07 12:45:00,3088.95996093749,0,1,0,2019-11,Friday,False,1,Aguardando forma de pagamento,GIGLIS,0
971,2019-11-21,3,GIG,LIS,Ida e volta,2019-11-29 20:05:00,2019-12-07 12:45:00,3091.25,0,1,0,2019-11,Thursday,False,1,Aguardando forma de pagamento,GIGLIS,0
972,2019-11-28,1,GIG,RAO,Somente ida,2019-11-29 22:30:00,,534.25,0,1,0,2019-11,Thursday,False,1,Transacao emitida,GIGRAO,1
973,2019-11-06,1,RAO,GIG,Ida e volta,2019-11-30 08:15:00,2019-12-11 22:15:00,650.070007324218,0,1,0,2019-11,Wednesday,False,1,Transacao emitida,RAOGIG,1
974,2019-09-07,1,LIS,GIG,Somente ida,2019-11-30 08:30:00,,1472.17004394531,45500,1,0,2019-09,Saturday,True,1,Transacao emitida,LISGIG,1
975,2019-11-20,1,SCL,EZE,Somente ida,2019-11-30 12:45:00,,396.730010986328,0,1,0,2019-11,Wednesday,False,1,Transacao emitida,SCLEZE,1
976,2019-10-31,2,GIG,MCO,Somente ida,2019-12-01 01:25:00,,2588.34008789062,0,1,0,2019-10,Thursday,False,1,Transacao cancelada,GIGMCO,0
977,2019-11-21,1,GIG,LIS,Somente ida,2019-12-01 03:55:00,,1841.13000488281,45200,1,0,2019-11,Thursday,True,1,Transacao emitida,GIGLIS,0
978,2019-08-20,1,EZE,GIG,Somente ida,2019-12-01 04:10:00,,710.22998046875,15500,1,0,2019-08,Tuesday,True,1,Transacao emitida,EZEGIG,1
979,2019-11-25,1,EZE,IOS,Somente ida,2019-12-01 05:30:00,,2280.83007812499,0,1,1,2019-11,Monday,False,2,Transacao emitida,EZEIOS,1
980,2019-11-22,1,EZE,IOS,Somente ida,2019-12-01 05:30:00,,1108.89001464843,0,1,0,2019-11,Friday,False,1,Transacao emitida,EZEIOS,1
981,2019-11-22,2,LIS,MIA,Somente ida,2019-12-01 11:40:00,,2507.58007812499,0,1,0,2019-11,Friday,False,1,Transacao cancelada,LISMIA,0
982,2019-09-01,2,EZE,LIS,Somente ida,2019-12-01 14:35:00,,1959.35998535156,45500,1,0,2019-09,Sunday,True,1,Transacao cancelada,EZELIS,0
983,2019-10-24,1,GIG,EZE,Somente ida,2019-12-01 17:10:00,,1098.69995117187,30000,2,0,2019-10,Thursday,True,2,Transacao emitida,GIGEZE,1
984,2019-11-06,1,GIG,RAO,Somente ida,2019-12-01 20:25:00,,553.650024414062,22500,1,0,2019-11,Wednesday,True,1,Transacao emitida,GIGRAO,1
985,2019-08-11,1,GIG,MCO,Ida e volta,2019-12-02 05:35:00,2019-12-19 20:20:00,3639.21997070312,125000,1,0,2019-08,Sunday,True,1,Transacao emitida,GIGMCO,0
986,2019-08-11,1,GIG,CUN,Ida e volta,2019-12-02 05:50:00,2019-12-12 14:35:00,7412.18017578125,0,2,1,2019-08,Sunday,False,3,Transacao emitida,GIGCUN,0
987,2019-11-27,1,EZE,SCL,Ida e volta,2019-12-02 09:50:00,2019-12-16 07:20:00,720.960021972656,0,1,0,2019-11,Wednesday,False,1,Transacao emitida,EZESCL,1
988,2019-08-01,1,IOS,GIG,Somente ida,2019-12-02 14:10:00,,310.040008544921,8000,1,0,2019-08,Thursday,True,1,Transacao emitida,IOSGIG,1
989,2019-08-01,1,IOS,GIG,Somente ida,2019-12-02 14:10:00,,310.040008544921,8000,1,0,2019-08,Thursday,True,1,Transacao emitida,IOSGIG,1
990,2019-11-11,1,SCL,GIG,Somente ida,2019-12-02 15:15:00,,1300.22998046874,33000,1,0,2019-11,Monday,True,1,Transacao emitida,SCLGIG,1
991,2019-11-30,1,RAO,GIG,Somente ida,2019-12-02 20:00:00,,252.830001831054,0,1,0,2019-11,Saturday,False,1,Transacao emitida,RAOGIG,1
992,2019-11-16,1,GIG,LIS,Somente ida,2019-12-02 20:00:00,,1298.61999511718,39500,1,0,2019-11,Saturday,True,1,Transacao emitida,GIGLIS,0
993,2019-11-21,2,GIG,CUN,Ida e volta,2019-12-03 01:25:00,2019-12-13 11:31:00,3804.22998046874,0,1,0,2019-11,Thursday,False,1,Transacao cancelada,GIGCUN,0
994,2019-10-22,1,LIS,GIG,Somente ida,2019-12-03 06:30:00,,1688.35998535156,45500,1,0,2019-10,Tuesday,True,1,Transacao emitida,LISGIG,1
995,2019-09-21,1,GIG,BOG,Somente ida,2019-12-03 10:55:00,,882.190002441406,17000,1,0,2019-09,Saturday,True,1,Transacao emitida,GIGBOG,1
996,2019-11-29,1,EZE,GIG,Somente ida,2019-12-03 14:15:00,,894.099975585937,23000,1,0,2019-11,Friday,True,1,Transacao emitida,EZEGIG,1
997,2019-10-03,1,GIG,EZE,Ida e volta,2019-12-03 14:25:00,2019-12-10 15:15:00,2501.169921875,0,2,0,2019-10,Thursday,False,2,Transacao emitida,GIGEZE,1
998,2019-11-08,1,GIG,BCN,Somente ida,2019-12-03 14:40:00,,1525.18994140624,36800,1,0,2019-11,Friday,True,1,Transacao emitida,GIGBCN,0
999,2019-11-03,1,GIG,LIS,Somente ida,2019-12-03 19:35:00,,1757.90002441406,45500,1,0,2019-11,Sunday,True,1,Transacao emitida,GIGLIS,0
1000,2019-11-03,1,GIG,LIS,Somente ida,2019-12-03 19:35:00,,1757.90002441406,45500,1,0,2019-11,Sunday,True,1,Transacao emitida,GIGLIS,0
1001,2019-12-02,1,GIG,MCO,Somente ida,2019-12-03 22:25:00,,3166.82006835937,80000,2,0,2019-12,Monday,True,2,Transacao emitida,GIGMCO,0
1002,2019-12-02,1,GIG,MCO,Somente ida,2019-12-03 22:25:00,,4621.27001953125,116000,2,1,2019-12,Monday,True,3,Transacao emitida,GIGMCO,0
1003,2019-11-12,1,GIG,MCO,Ida e volta,2019-12-03 22:40:00,2019-12-09 16:30:00,3769.80004882812,0,1,0,2019-11,Tuesday,False,1,Transacao emitida,GIGMCO,0
1004,2019-09-03,2,GIG,MCO,Ida e volta,2019-12-04 01:25:00,2019-12-29 16:22:00,12993.0,476000,2,0,2019-09,Tuesday,True,2,Transacao cancelada,GIGMCO,0
1005,2019-12-03,2,SCL,GIG,Somente ida,2019-12-04 02:15:00,,3079.67993164062,0,2,3,2019-12,Tuesday,False,5,Transacao cancelada,SCLGIG,1
1006,2019-11-02,3,LIS,GIG,Somente ida,2019-12-04 06:30:00,,1762.84997558593,45500,1,0,2019-11,Saturday,True,1,Aguardando forma de pagamento,LISGIG,1
1007,2019-11-26,1,GIG,RAO,Somente ida,2019-12-04 09:55:00,,325.630004882812,0,1,0,2019-11,Tuesday,False,1,Transacao emitida,GIGRAO,1
1008,2019-08-19,2,GIG,SCL,Ida e volta,2019-12-04 10:25:00,2019-12-12 13:57:00,1344.85998535156,34000,1,0,2019-08,Monday,True,1,Transacao cancelada,GIGSCL,1
1009,2019-11-08,1,MIA,LIS,Somente ida,2019-12-04 16:45:00,,1940.5,60500,1,0,2019-11,Friday,True,1,Transacao emitida,MIALIS,0
1010,2019-10-15,1,GIG,EZE,Ida e volta,2019-12-04 17:10:00,2019-12-15 22:20:00,5045.14990234374,0,2,2,2019-10,Tuesday,False,4,Transacao emitida,GIGEZE,1
1011,2019-11-19,1,EZE,GIG,Somente ida,2019-12-04 18:00:00,,2335.2900390625,0,3,0,2019-11,Tuesday,False,3,Transacao emitida,EZEGIG,1
1012,2019-10-14,1,RAO,GIG,Somente ida,2019-12-04 20:00:00,,814.239990234374,24000,4,0,2019-10,Monday,True,4,Transacao emitida,RAOGIG,1
1013,2019-11-07,1,EZE,GIG,Somente ida,2019-12-05 02:45:00,,877.109985351562,16500,1,0,2019-11,Thursday,True,1,Transacao emitida,EZEGIG,1
1014,2019-11-06,3,EZE,GIG,Somente ida,2019-12-05 02:45:00,,874.97998046875,16500,1,0,2019-11,Wednesday,True,1,Aguardando forma de pagamento,EZEGIG,1
1015,2019-12-02,1,GIG,BOG,Ida e volta,2019-12-05 06:25:00,2019-12-10 21:15:00,3224.30004882812,0,1,0,2019-12,Monday,False,1,Transacao emitida,GIGBOG,1
1016,2019-09-21,1,SCL,EZE,Somente ida,2019-12-05 07:20:00,,407.329986572265,0,2,0,2019-09,Saturday,False,2,Transacao emitida,SCLEZE,1
1017,2019-11-14,1,GIG,BOG,Somente ida,2019-12-05 12:20:00,,741.549987792968,17000,1,0,2019-11,Thursday,True,1,Transacao emitida,GIGBOG,1
1018,2019-10-12,3,SCL,GIG,Somente ida,2019-12-05 13:57:00,,660.150024414062,15000,1,0,2019-10,Saturday,True,1,Aguardando forma de pagamento,SCLGIG,1
1019,2019-11-04,1,EZE,GIG,Ida e volta,2019-12-05 14:15:00,2020-02-02 07:45:00,2651.5,68200,2,0,2019-11,Monday,True,2,Transacao emitida,EZEGIG,1
1020,2019-12-01,1,SCL,GIG,Somente ida,2019-12-05 17:45:00,,631.320007324218,0,1,0,2019-12,Sunday,False,1,Transacao emitida,SCLGIG,1
1021,2019-12-03,1,GIG,LIS,Ida e volta,2019-12-05 20:40:00,2019-12-12 05:30:00,3109.28002929687,0,1,0,2019-12,Tuesday,False,1,Transacao emitida,GIGLIS,0
1022,2019-11-26,3,GIG,RAO,Somente ida,2019-12-05 22:15:00,,341.149993896484,0,1,0,2019-11,Tuesday,False,1,Aguardando forma de pagamento,GIGRAO,1
1023,2019-11-07,2,GIG,RAO,Somente ida,2019-12-05 22:15:00,,246.149993896484,0,1,0,2019-11,Thursday,False,1,Transacao cancelada,GIGRAO,1
1024,2019-11-25,2,GIG,MIA,Somente ida,2019-12-05 22:25:00,,1718.42004394531,40000,1,0,2019-11,Monday,True,1,Transacao cancelada,GIGMIA,0
1025,2019-09-11,2,LIS,GIG,Somente ida,2019-12-06 05:00:00,,1538.29003906249,45500,1,0,2019-09,Wednesday,True,1,Transacao cancelada,LISGIG,1
1026,2019-09-15,2,LIS,GIG,Somente ida,2019-12-06 05:00:00,,1636.36999511718,45500,1,0,2019-09,Sunday,True,1,Transacao cancelada,LISGIG,1
1027,2019-11-26,1,LIS,BCN,Somente ida,2019-12-06 08:55:00,,660.789978027343,0,2,0,2019-11,Tuesday,False,2,Transacao emitida,LISBCN,0
1028,2019-10-17,1,GIG,RAO,Somente ida,2019-12-06 09:55:00,,791.530029296875,0,2,2,2019-10,Thursday,False,4,Transacao emitida,GIGRAO,1
1029,2019-10-15,1,GIG,MCO,Ida e volta,2019-12-06 11:30:00,2019-12-16 16:22:00,6045.43017578124,0,2,0,2019-10,Tuesday,False,2,Transacao emitida,GIGMCO,0
1030,2019-11-06,1,GIG,LIS,Ida e volta,2019-12-06 17:10:00,2019-12-27 23:30:00,3322.51000976562,118500,1,0,2019-11,Wednesday,True,1,Transacao emitida,GIGLIS,0
1031,2019-12-04,2,RAO,GIG,Somente ida,2019-12-06 17:45:00,,588.599975585937,0,1,0,2019-12,Wednesday,False,1,Transacao cancelada,RAOGIG,1
1032,2019-10-30,1,RAO,GIG,Somente ida,2019-12-06 20:00:00,,241.690002441406,0,1,0,2019-10,Wednesday,False,1,Transacao emitida,RAOGIG,1
1033,2019-12-02,1,RAO,GIG,Somente ida,2019-12-06 20:00:00,,380.709991455078,14000,1,0,2019-12,Monday,True,1,Transacao emitida,RAOGIG,1
1034,2019-08-15,2,EZE,SCL,Somente ida,2019-12-06 22:30:00,,748.539978027343,0,2,0,2019-08,Thursday,False,2,Transacao cancelada,EZESCL,1
1035,2019-12-01,2,GIG,LIS,Somente ida,2019-12-06 23:30:00,,1745.5,0,1,0,2019-12,Sunday,False,1,Transacao cancelada,GIGLIS,0
1036,2019-11-04,1,GIG,SCL,Ida e volta,2019-12-07 10:25:00,2020-02-16 20:57:00,1470.90002441406,0,1,0,2019-11,Monday,False,1,Transacao emitida,GIGSCL,1
1037,2019-10-29,2,GIG,RAO,Somente ida,2019-12-07 10:40:00,,374.299987792968,0,2,0,2019-10,Tuesday,False,2,Transacao cancelada,GIGRAO,1
1038,2019-11-11,2,EZE,GIG,Somente ida,2019-12-07 16:50:00,,967.599975585937,0,1,0,2019-11,Monday,False,1,Transacao cancelada,EZEGIG,1
1039,2019-11-28,1,EZE,GIG,Somente ida,2019-12-07 16:50:00,,982.400024414062,0,1,0,2019-11,Thursday,False,1,Transacao emitida,EZEGIG,1
1040,2019-11-11,2,GIG,AMS,Somente ida,2019-12-07 17:10:00,,1655.84997558593,53000,1,0,2019-11,Monday,True,1,Transacao cancelada,GIGAMS,0
1041,2019-11-12,2,EZE,GIG,Somente ida,2019-12-07 17:15:00,,885.619995117187,16500,1,0,2019-11,Tuesday,True,1,Transacao cancelada,EZEGIG,1
1042,2019-11-11,2,EZE,GIG,Somente ida,2019-12-07 23:15:00,,1242.72998046874,30000,1,0,2019-11,Monday,True,1,Transacao cancelada,EZEGIG,1
1043,2019-12-01,1,SCL,GIG,Somente ida,2019-12-08 02:15:00,,688.830017089843,0,1,0,2019-12,Sunday,False,1,Transacao emitida,SCLGIG,1
1044,2019-11-29,1,EZE,GIG,Ida e volta,2019-12-08 04:10:00,2020-02-02 17:50:00,1328.05004882812,33200,1,0,2019-11,Friday,True,1,Transacao emitida,EZEGIG,1
1045,2019-12-07,1,GIG,FEN,Somente ida,2019-12-08 05:50:00,,2226.1201171875,0,2,0,2019-12,Saturday,False,2,Transacao emitida,GIGFEN,1
1046,2019-10-18,1,EZE,GIG,Somente ida,2019-12-08 10:05:00,,4667.95019531249,84000,3,0,2019-10,Friday,True,3,Transacao emitida,EZEGIG,1
1047,2019-11-24,3,IOS,GIG,Somente ida,2019-12-08 11:55:00,,425.950012207031,13500,1,0,2019-11,Sunday,True,1,Aguardando forma de pagamento,IOSGIG,1
1048,2019-11-07,1,GIG,RAO,Somente ida,2019-12-08 14:40:00,,238.149993896484,0,1,0,2019-11,Thursday,False,1,Transacao emitida,GIGRAO,1
1049,2019-11-11,2,IOS,BOG,Somente ida,2019-12-08 15:50:00,,1479.68994140624,35700,1,0,2019-11,Monday,True,1,Transacao cancelada,IOSBOG,1
1050,2019-10-31,2,GIG,BCN,Somente ida,2019-12-08 20:05:00,,1681.81005859375,45500,1,0,2019-10,Thursday,True,1,Transacao cancelada,GIGBCN,0
1051,2019-09-29,1,BOG,YYZ,Somente ida,2019-12-08 23:30:00,,1147.35998535156,32000,1,0,2019-09,Sunday,True,1,Transacao emitida,BOGYYZ,0
1052,2019-10-01,1,GIG,LIS,Ida e volta,2019-12-09 00:30:00,2020-01-26 11:40:00,2883.5,0,1,0,2019-10,Tuesday,False,1,Transacao emitida,GIGLIS,0
1053,2019-08-03,1,GIG,SCL,Ida e volta,2019-12-09 07:50:00,2019-12-15 15:20:00,2339.28002929687,0,2,0,2019-08,Saturday,False,2,Transacao emitida,GIGSCL,1
1054,2019-11-16,1,LIS,GIG,Ida e volta,2019-12-09 08:00:00,2019-12-29 17:10:00,4342.41992187499,152500,1,0,2019-11,Saturday,True,1,Transacao emitida,LISGIG,1
1055,2019-12-06,1,GIG,RAO,Somente ida,2019-12-09 09:55:00,,456.399993896484,16500,1,0,2019-12,Friday,True,1,Transacao emitida,GIGRAO,1
1056,2019-09-11,2,GIG,EZE,Ida e volta,2019-12-09 14:25:00,2019-12-13 19:20:00,4914.33984375,0,4,0,2019-09,Wednesday,False,4,Transacao cancelada,GIGEZE,1
1057,2019-11-30,1,GIG,MCO,Ida e volta,2019-12-09 19:30:00,2019-12-15 18:50:00,4084.31005859375,0,1,0,2019-11,Saturday,False,1,Transacao emitida,GIGMCO,0
1058,2019-10-17,1,RAO,GIG,Somente ida,2019-12-09 20:00:00,,862.859985351562,24000,2,2,2019-10,Thursday,True,4,Transacao emitida,RAOGIG,1
1059,2019-12-08,2,GIG,LIS,Somente ida,2019-12-09 20:05:00,,1719.31005859375,45500,1,0,2019-12,Sunday,True,1,Transacao cancelada,GIGLIS,0
1060,2019-12-08,2,GIG,LIS,Somente ida,2019-12-09 20:05:00,,1716.81005859375,45500,1,0,2019-12,Sunday,True,1,Transacao cancelada,GIGLIS,0
1061,2019-11-29,1,GIG,LIS,Somente ida,2019-12-09 20:05:00,,3950.91992187499,91000,2,0,2019-11,Friday,True,2,Transacao emitida,GIGLIS,0
1062,2019-10-06,1,GIG,SCL,Ida e volta,2019-12-09 21:25:00,2019-12-19 03:15:00,1256.61999511718,0,1,0,2019-10,Sunday,False,1,Transacao emitida,GIGSCL,1
1063,2019-10-28,1,GIG,BCN,Somente ida,2019-12-10 03:55:00,,1781.04003906249,55400,1,0,2019-10,Monday,True,1,Transacao emitida,GIGBCN,0
1064,2019-10-09,1,GIG,EZE,Ida e volta,2019-12-10 06:35:00,2019-12-17 18:20:00,3418.98999023437,0,3,0,2019-10,Wednesday,False,3,Transacao emitida,GIGEZE,1
1065,2019-11-05,1,SCL,EZE,Somente ida,2019-12-10 07:20:00,,357.220001220703,0,2,0,2019-11,Tuesday,False,2,Transacao emitida,SCLEZE,1
1066,2019-11-09,1,GIG,MCO,Ida e volta,2019-12-10 11:30:00,2019-12-31 16:31:00,3460.13989257812,0,1,0,2019-11,Saturday,False,1,Transacao emitida,GIGMCO,0
1067,2019-12-04,1,GIG,EZE,Ida e volta,2019-12-10 17:50:00,2019-12-14 16:20:00,1284.36999511718,33000,1,0,2019-12,Wednesday,True,1,Transacao emitida,GIGEZE,1
1068,2019-09-27,2,GIG,MIA,Ida e volta,2019-12-10 18:55:00,2020-01-10 08:05:00,12565.849609375,0,3,1,2019-09,Friday,False,4,Transacao cancelada,GIGMIA,0
1069,2019-11-09,2,GIG,LIS,Somente ida,2019-12-10 19:35:00,,1736.0,45500,1,0,2019-11,Saturday,True,1,Transacao cancelada,GIGLIS,0
1070,2019-11-11,2,GIG,LIS,Somente ida,2019-12-10 19:35:00,,1983.68005371093,45500,1,0,2019-11,Monday,True,1,Transacao cancelada,GIGLIS,0
1071,2019-10-01,2,RAO,GIG,Somente ida,2019-12-10 20:00:00,,225.789993286132,6000,1,0,2019-10,Tuesday,True,1,Transacao cancelada,RAOGIG,1
1072,2019-10-04,2,RAO,GIG,Somente ida,2019-12-10 20:00:00,,199.240005493164,5000,1,0,2019-10,Friday,True,1,Transacao cancelada,RAOGIG,1
1073,2019-12-04,1,RAO,GIG,Ida e volta,2019-12-10 20:00:00,2019-12-12 22:15:00,695.679992675781,26000,1,0,2019-12,Wednesday,True,1,Transacao emitida,RAOGIG,1
1074,2019-09-04,1,GIG,MCO,Ida e volta,2019-12-10 21:55:00,2019-12-23 19:10:00,5215.25976562499,0,1,0,2019-09,Wednesday,False,1,Transacao emitida,GIGMCO,0
